TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,Target
185.1,Debit,Albuquerque,Branch,53.0,Paruh Baya,22.999999999999996,1.0,6115.63,2,3
113.54,Debit,Columbus,Online,38.0,Lansia,273.0,1.0,5581.21,0,3
354.96,Debit,Fort Worth,Online,69.0,Dewasa,96.0,1.0,6712.94,1,0
224.22,Debit,Fresno,Branch,53.0,Dewasa,37.0,1.0,8400.87,2,0
737.1,Debit,Washington,ATM,60.0,Paruh Baya,91.99999999999999,1.0,4644.19,2,2
223.22,Debit,Fort Worth,ATM,27.0,Remaja,96.0,1.0,1734.22,3,0
557.26,Debit,San Jose,ATM,69.0,Dewasa,53.00000000000001,1.0,5237.12,1,2
27.44,Debit,Boston,ATM,62.0,Paruh Baya,164.0,1.0,5950.48,2,3
310.09,Debit,Detroit,Branch,36.0,Dewasa,166.0,1.0,9962.5,0,0
80.38,Debit,Kansas City,Online,52.0,Dewasa,116.00000000000001,1.0,9662.88,2,0
26.1,Credit,Detroit,Branch,66.0,Dewasa,115.0,1.0,5243.0,1,0
845.14,Credit,Oklahoma City,Branch,73.0,Paruh Baya,183.0,1.0,1702.65,1,1
59.73,Debit,Fresno,ATM,27.0,Remaja,56.0,1.0,800.93,3,0
758.77,Debit,San Antonio,ATM,60.0,Lansia,114.0,1.0,7231.47,2,2
301.51,Debit,Charlotte,ATM,22.0,Remaja,284.0,1.0,1052.31,3,3
418.03,Debit,Austin,nan,58.0,Dewasa,161.0,1.0,10721.29,2,3
118.06,Credit,Las Vegas,Branch,32.0,Dewasa,30.999999999999996,1.0,13560.63,3,0
483.92,Debit,New York,ATM,70.0,Paruh Baya,115.0,1.0,3138.0,1,1
78.93,Debit,Mesa,ATM,38.0,Dewasa,145.0,1.0,9916.24,0,1
36.63,Debit,Miami,ATM,75.0,Paruh Baya,261.0,1.0,7941.73,1,1
87.85,Debit,Colorado Springs,Branch,49.0,Lansia,63.0,1.0,3753.2400000000002,0,3
1001.83,Debit,Philadelphia,Online,31.0,Dewasa,55.0,1.0,9733.83,3,1
705.34,Debit,Washington,Online,59.0,Dewasa,123.99999999999999,1.0,5003.22,2,2
116.89,Debit,Columbus,Online,71.0,Paruh Baya,226.0,1.0,4880.31,1,3
106.41,Debit,Los Angeles,Branch,57.0,Paruh Baya,87.0,1.0,1310.38,2,0
1087.9,Debit,Boston,ATM,78.0,Paruh Baya,103.0,1.0,2513.51,1,3
584.41,Debit,Las Vegas,ATM,23.0,Remaja,41.0,1.0,4475.22,3,0
584.98,Credit,Chicago,Branch,55.0,Paruh Baya,121.0,1.0,6521.05,2,3
79.21,Debit,Colorado Springs,Branch,56.0,Paruh Baya,140.0,1.0,1615.04,2,3
173.13,Credit,Atlanta,Online,20.0,Remaja,288.0,1.0,1490.34,3,3
335.7,Debit,El Paso,ATM,80.0,nan,57.0,1.0,6601.44,1,0
422.81,Debit,Los Angeles,Branch,28.0,Remaja,193.0,1.0,1929.2799999999997,3,0
135.43,Debit,San Jose,ATM,57.0,Paruh Baya,91.99999999999999,1.0,5315.83,2,2
584.88,Debit,Philadelphia,ATM,26.0,Remaja,121.0,1.0,548.45,3,1
308.94,Debit,Los Angeles,Online,25.0,Remaja,167.0,1.0,1931.6599999999999,3,0
295.93,Debit,Boston,Branch,36.0,Dewasa,117.0,1.0,1050.63,0,3
77.44,Debit,Washington,Branch,58.0,Paruh Baya,268.0,1.0,1950.63,2,2
92.5,Credit,Seattle,Online,40.0,Lansia,70.0,1.0,6295.45,0,2
97.74,Credit,Los Angeles,Online,41.0,Lansia,137.0,1.0,4113.63,0,0
291.68,Debit,Columbus,ATM,21.0,Remaja,90.0,1.0,1451.02,3,3
56.96,Debit,Albuquerque,ATM,22.0,Remaja,135.0,1.0,1597.85,3,3
436.8,Debit,Seattle,Online,27.0,Remaja,91.99999999999999,1.0,1256.33,3,2
259.49,Debit,Austin,Online,72.0,Paruh Baya,292.0,1.0,7320.61,1,3
726.26,Debit,Omaha,Online,57.0,Paruh Baya,147.0,1.0,2150.38,2,1
568.68,Debit,Houston,ATM,72.0,Paruh Baya,101.0,1.0,2940.04,1,0
77.57,Debit,Atlanta,Online,49.0,nan,225.0,1.0,12801.93,0,3
999.28,Debit,Boston,Online,29.0,Lansia,40.0,1.0,4272.41,3,3
14.16,Credit,Oklahoma City,Branch,74.0,Paruh Baya,290.0,1.0,5399.76,1,1
1142.83,Credit,Omaha,Branch,61.0,Paruh Baya,48.0,1.0,2467.39,2,1
61.330000000000005,Debit,Raleigh,ATM,27.0,Lansia,129.0,1.0,7537.400000000001,3,2
27.64,Debit,New York,Online,54.0,Lansia,22.999999999999996,1.0,7498.509999999999,2,1
3.85,Debit,San Jose,ATM,29.0,Dewasa,32.0,1.0,10506.41,3,2
431.22,Credit,Austin,Branch,73.0,Paruh Baya,129.0,1.0,6505.98,1,3
178.55,Debit,Houston,Branch,55.0,Lansia,67.0,1.0,7568.400000000001,2,0
248.76,Debit,Denver,ATM,18.0,Remaja,56.0,1.0,546.46,4,3
76.16,Debit,San Francisco,ATM,23.0,Remaja,99.0,1.0,1072.25,3,2
347.25,Debit,Indianapolis,ATM,69.0,Dewasa,250.0,1.0,7273.55,1,0
28.04,Debit,Los Angeles,ATM,57.0,Dewasa,146.0,1.1216216216216217,11197.54,2,0
325.98,Debit,Washington,ATM,19.0,Remaja,277.0,1.0,782.35,3,2
249.56000000000003,Debit,New York,Branch,76.0,Paruh Baya,246.0,1.0,4444.95,1,1
17.43,Debit,Albuquerque,ATM,56.0,Dewasa,33.0,1.0,10658.88,2,3
198.01,Credit,Austin,Branch,26.0,Remaja,40.0,1.0,250.93000000000004,3,3
585.58,Debit,Raleigh,Branch,23.0,Remaja,55.0,1.0,1729.02,3,2
434.67,Credit,Virginia Beach,Online,27.0,Remaja,123.99999999999999,1.0,1298.13,3,2
510.7,Credit,Nashville,Online,27.0,Remaja,294.0,1.0,5828.48,3,1
331.98,Debit,Denver,ATM,74.0,Paruh Baya,12.0,1.0,7600.99,1,3
199.54,Debit,Portland,Online,56.0,Lansia,268.0,1.0,9603.73,2,1
212.97,Debit,Atlanta,Online,59.0,Lansia,178.0,1.0,4180.4,2,3
270.56,Debit,Philadelphia,Online,23.0,Remaja,139.0,1.0,1268.44,3,1
306.37,Debit,Colorado Springs,ATM,26.0,Lansia,120.0,1.0,9609.67,3,3
643.02,Credit,Detroit,ATM,38.0,Dewasa,85.0,1.0,11989.39,0,0
98.48,Debit,Miami,Branch,47.0,Lansia,12.0,1.0,9538.92,0,1
889.01,Debit,Virginia Beach,Online,36.0,Lansia,169.0,1.0,4826.88,0,2
537.86,Debit,Kansas City,Online,27.0,Remaja,134.0,1.0,293.06,3,0
241.18,Debit,Mesa,ATM,25.0,Remaja,162.0,1.0,1445.53,3,1
130.54,Debit,Atlanta,ATM,64.0,Dewasa,94.0,1.0,11204.62,2,3
800.29,Credit,San Diego,Branch,20.0,Remaja,84.00000000000001,1.0,693.4,3,2
8.81,Debit,Dallas,Online,57.0,Dewasa,165.0,1.0,13523.65,2,3
28.52,Debit,Detroit,ATM,20.0,Remaja,163.0,1.0,662.51,3,0
431.31,Credit,Atlanta,Online,23.0,Remaja,99.0,1.0,342.73,3,3
885.33,Credit,Raleigh,ATM,47.0,Lansia,59.00000000000001,1.0,7764.159999999999,0,2
199.23,Debit,Tucson,ATM,29.0,Lansia,53.99999999999999,1.0,9834.0,3,2
42.26,Debit,Raleigh,ATM,44.0,Dewasa,171.0,1.0,268.77,0,2
166.06,Debit,Indianapolis,ATM,30.0,Lansia,172.0,1.0,5397.68,3,0
357.72,Debit,Miami,ATM,53.0,Paruh Baya,25.000000000000004,1.0,7659.500000000001,2,1
588.37,Debit,Dallas,Online,28.0,Remaja,284.0,1.0,1926.0799999999997,3,3
72.82,Debit,Houston,Online,68.0,Dewasa,127.0,1.0,6911.62,1,0
162.36,Debit,Tucson,Online,36.0,Lansia,147.0,1.0,7527.040000000001,0,2
584.82,Credit,Nashville,Online,43.0,Dewasa,109.0,1.0,12071.1,0,1
38.15,Credit,Oklahoma City,Online,72.0,Paruh Baya,129.0,1.0,1425.47,1,1
477.54,Credit,San Francisco,ATM,23.0,Remaja,52.00000000000001,1.0,1598.63,3,2
639.57,Debit,Philadelphia,Branch,60.0,Dewasa,43.0,1.0,11726.47,2,1
58.23,Debit,Phoenix,Online,28.0,Remaja,34.0,1.0,9189.76,3,1
776.21,Credit,Raleigh,Online,78.0,Paruh Baya,99.0,1.0,4895.87,1,2
297.65646754281164,Debit,Portland,Branch,21.0,Remaja,117.0,1.0,6178.77,3,1
188.61,Debit,Boston,Online,67.0,Paruh Baya,26.0,1.0,7167.57,1,3
675.37,Credit,Jacksonville,Online,56.0,Paruh Baya,30.999999999999996,1.0,4704.91,2,0
94.82,Credit,Columbus,Branch,67.0,Paruh Baya,56.0,1.0,1267.72,1,3
425.18,Credit,Fresno,Online,59.0,Lansia,135.0,1.0,5790.55,2,0
50.28,Debit,Oklahoma City,Branch,60.0,Lansia,65.0,1.0,5729.1,2,1
864.72,Credit,Detroit,Branch,34.0,Lansia,119.42293906810038,1.0,7379.38,0,0
70.68,Debit,El Paso,Online,25.0,Remaja,105.0,1.0,1478.41,3,0
261.77,Debit,Chicago,Online,28.0,Remaja,45.99999999999999,1.0,824.7099999999999,3,3
183.22,Debit,Milwaukee,ATM,27.0,Remaja,63.0,1.0,1024.42,3,1
156.86,Debit,Charlotte,ATM,51.0,Dewasa,102.0,1.0,14453.35,2,3
120.67,Debit,Colorado Springs,ATM,42.0,Dewasa,233.0,1.0,5374.54,0,3
308.62,Credit,Sacramento,Branch,59.0,Lansia,101.0,1.0,9148.08,2,2
506.81,Debit,Milwaukee,ATM,59.0,Lansia,41.0,1.0,2757.23,2,1
328.39,Debit,New York,ATM,41.0,Lansia,107.99999999999999,1.0,2523.83,0,1
796.3,Debit,Austin,Branch,67.0,Paruh Baya,64.0,1.0,1498.79,1,3
72.47,Debit,Boston,Online,29.0,Dewasa,72.0,1.0,1305.56,3,3
279.6,Debit,Fort Worth,ATM,25.0,Remaja,131.0,1.0,1910.9000000000003,3,0
304.2,Debit,Indianapolis,Online,25.0,Remaja,102.0,1.0,423.64,3,0
351.38,Debit,New York,Branch,64.0,Paruh Baya,21.000000000000004,1.0,7606.63,2,1
86.07,Debit,Dallas,Branch,31.0,Dewasa,22.999999999999996,1.0,842.5599999999998,3,3
604.5,Debit,Portland,ATM,28.0,Remaja,80.0,1.0,709.4199999999998,3,1
258.7,Debit,Charlotte,ATM,27.0,Remaja,123.0,1.0,1358.37,3,3
994.6299999999999,Debit,Austin,Online,61.0,Dewasa,158.0,1.0,13538.14,2,3
11.46,Credit,Austin,Branch,75.0,Paruh Baya,64.0,1.0,7258.33,1,3
63.75999999999999,Debit,San Antonio,ATM,69.0,Paruh Baya,100.00000000000001,1.0,4980.26,1,2
446.83,Credit,Miami,Branch,55.0,Paruh Baya,143.0,1.0,1623.5,2,1
63.540000000000006,Debit,Dallas,ATM,26.0,Lansia,136.0,1.0,4401.78,3,3
81.11,Debit,Charlotte,Online,48.0,Lansia,110.0,1.0,2051.37,0,3
170.96,Debit,Washington,Branch,64.0,Dewasa,69.00000000000001,1.0,13374.89,2,2
48.51,Debit,Austin,Branch,22.0,Remaja,69.00000000000001,1.0,3363.23,3,3
325.03,Debit,Jacksonville,Branch,60.0,Dewasa,106.0,1.0,13521.76,2,0
125.83,Debit,Los Angeles,nan,57.0,Paruh Baya,138.0,1.0,6109.86,2,0
506.83,Debit,Indianapolis,nan,37.0,Lansia,45.0,1.0,9975.79,0,0
738.94,Debit,Philadelphia,Branch,41.0,Dewasa,173.0,1.0,13856.18,0,1
180.36,Credit,Oklahoma City,Online,33.0,Lansia,55.0,1.0,9905.23,3,1
225.1,Debit,Boston,ATM,28.0,Remaja,35.0,1.0,1547.71,3,3
359.51,Debit,Charlotte,nan,79.0,Paruh Baya,157.0,1.0,7153.72,1,3
720.46,Debit,Tucson,Branch,54.0,Paruh Baya,44.0,1.0,3101.54,2,2
1116.57,Debit,Tucson,ATM,56.0,Paruh Baya,104.0,1.0,1393.14,2,2
291.46,Debit,Miami,ATM,57.0,Paruh Baya,135.0,1.0,7142.53,2,1
98.24,Debit,Mesa,Online,28.0,Remaja,148.0,1.0,580.66,3,1
100.48,Credit,Milwaukee,Branch,18.0,Remaja,104.0,1.0,6149.81,4,1
45.9,Debit,Columbus,Branch,56.0,Lansia,264.0,1.0,5698.25,2,3
258.21,Debit,San Antonio,Online,39.0,Dewasa,225.0,1.0,9562.41,0,2
1079.11,Debit,Las Vegas,Online,53.0,Lansia,211.0,1.0,2038.31,2,0
287.51,Debit,El Paso,Online,22.0,Remaja,255.0,1.0,187.65,3,0
501.29999999999995,Credit,San Antonio,Online,26.0,Lansia,146.0,1.0,8520.08,3,2
26.1,Debit,Mesa,ATM,27.0,Remaja,32.0,1.0,1435.72,3,1
436.77,Debit,Jacksonville,ATM,20.0,Remaja,176.0,1.0,825.69,3,0
292.38,nan,Baltimore,ATM,68.0,Dewasa,224.0,1.0,5803.89,1,3
1026.46,Debit,Philadelphia,Branch,53.0,Paruh Baya,165.0,1.0,3134.47,2,1
25.29,Debit,Miami,Online,50.0,nan,125.0,1.0,5374.69,2,1
123.34999999999998,Credit,Baltimore,Online,31.0,Dewasa,10.0,1.0,6852.16,3,3
139.52,Debit,Portland,Branch,23.0,Remaja,30.999999999999996,1.0,1570.22,3,1
51.2,Debit,Tucson,Online,18.0,Remaja,83.0,1.0,730.6,4,2
161.38,Credit,Colorado Springs,Online,24.0,Remaja,101.0,1.0,3900.3399999999997,3,3
2.51,Debit,Baltimore,Online,63.0,Paruh Baya,32.0,1.0,4891.56,2,3
22.62,Debit,Virginia Beach,ATM,64.0,Dewasa,102.0,1.0,7682.0,2,2
126.83000000000001,Debit,Austin,Branch,57.0,Paruh Baya,39.0,1.0,6100.98,2,3
46.6,Debit,Detroit,Online,55.0,Dewasa,68.00000000000001,1.0,1562.9,2,0
243.8,Debit,San Francisco,Branch,57.0,Dewasa,48.0,1.0,13732.81,2,2
231.51,Credit,Oklahoma City,Branch,60.0,Paruh Baya,96.0,1.0,5790.7,2,1
175.05,Debit,nan,Online,39.0,Lansia,34.0,1.0,1447.35,0,2
762.74,Debit,Los Angeles,ATM,64.0,Dewasa,244.0,1.0,207.1,2,0
34.03,Debit,Los Angeles,Branch,57.0,Lansia,37.99999999999999,1.0,3077.2,2,0
15.950000000000001,Debit,Raleigh,Branch,25.0,Remaja,52.00000000000001,1.0,1983.0,3,2
297.65646754281164,Debit,Milwaukee,ATM,57.0,Lansia,107.0,1.0,3120.1,2,1
101.51,Credit,Tucson,Online,46.0,Lansia,199.0,1.0,3052.47,0,2
309.42,Debit,Fresno,Branch,27.0,Lansia,42.00000000000001,1.0,8564.46,3,0
257.6,Credit,Fort Worth,Online,59.0,Paruh Baya,293.0,1.0,7950.74,2,0
746.78,Credit,nan,Branch,21.0,Remaja,64.0,1.0,1699.81,3,2
82.01,Credit,Sacramento,Branch,23.0,Remaja,156.0,1.0,287.46,3,2
476.99,Debit,San Diego,Online,23.0,Remaja,187.0,1.0,1154.48,3,2
320.11,Debit,El Paso,Branch,23.0,Remaja,130.0,1.0,4076.4799999999996,3,0
333.39,Debit,Philadelphia,ATM,68.0,Dewasa,35.0,1.0,10628.59,1,1
10.3,Debit,Fresno,ATM,47.0,Lansia,197.0,1.0,7801.32,0,0
416.55,Debit,Oklahoma City,Online,33.0,Lansia,73.0,1.0,922.9599999999999,3,1
84.91,Debit,Raleigh,Online,18.0,Remaja,68.00000000000001,1.0,5113.438123505977,4,2
98.95,Debit,Mesa,Branch,75.0,Paruh Baya,73.0,1.0,5670.82,1,1
18.14,Credit,Milwaukee,ATM,58.0,Paruh Baya,48.0,1.0,6020.85,2,1
1154.79,Debit,Columbus,ATM,51.0,Dewasa,107.99999999999999,1.0,6180.3,2,3
215.13,Debit,Charlotte,Online,46.0,Lansia,114.0,1.0,3956.6899999999996,0,3
218.57,Credit,Memphis,Branch,62.0,Dewasa,102.0,1.0,13869.86,2,1
341.88,Debit,Austin,ATM,43.0,Lansia,89.0,1.0,4159.52,0,3
691.92,Debit,Boston,Online,19.0,Remaja,61.00000000000001,1.0,1084.65,3,3
50.43,Debit,San Jose,Branch,32.0,Dewasa,51.00000000000001,1.0,9794.26,3,2
440.43,Debit,Colorado Springs,Branch,78.0,Paruh Baya,22.999999999999996,1.0,5123.24,1,3
299.03,Debit,Columbus,Branch,39.0,Lansia,52.00000000000001,1.0,1381.28,0,3
1.98,Debit,Seattle,ATM,66.0,Dewasa,170.0,1.0,11619.1,1,2
173.45,Debit,Philadelphia,ATM,31.0,Lansia,161.0,1.0,9077.62,3,1
438.76,Debit,San Antonio,Branch,22.0,Remaja,73.0,1.0,1824.19,3,2
519.62,Credit,Washington,Online,71.0,Paruh Baya,40.0,1.0,4159.33,1,2
738.68,Debit,Chicago,Online,50.0,Dewasa,123.99999999999999,1.0,14352.33,2,3
151.14,Debit,Memphis,Online,64.0,Paruh Baya,37.99999999999999,1.0,2156.54,2,1
75.77,Debit,Charlotte,Branch,51.0,Lansia,148.0,1.0,8361.7,2,3
444.52,Debit,Louisville,Online,27.0,Lansia,17.0,1.0,5424.6,3,0
5.29,Debit,Indianapolis,Online,52.0,Dewasa,276.0,1.0,11263.89,2,0
97.63,Credit,Milwaukee,Online,48.0,Dewasa,127.0,1.0,12467.31,0,1
256.95,Debit,San Diego,Branch,26.0,Lansia,71.0,1.0,2531.24,3,2
734.86,Credit,Boston,Branch,48.0,Lansia,290.0,1.0,6242.03,0,3
84.28,Debit,Memphis,Branch,39.0,Dewasa,142.0,1.0,13586.06,0,1
927.45,Debit,Austin,ATM,24.0,Remaja,95.0,1.0,1161.84,3,3
202.49,Credit,Virginia Beach,ATM,48.0,Lansia,69.00000000000001,1.0,7447.099999999999,0,2
154.99,Debit,Mesa,Branch,25.0,Remaja,53.00000000000001,1.0,1419.31,3,1
481.53,Debit,Atlanta,Branch,58.0,Paruh Baya,277.0,1.0,6142.54,2,3
172.92,Debit,Miami,Online,20.0,Remaja,212.0,1.0,416.37,3,1
275.59,Credit,Philadelphia,Branch,53.0,Paruh Baya,238.0,1.0,6313.22,2,1
207.2,Debit,Columbus,Online,60.0,Lansia,133.0,1.0,8092.9400000000005,2,3
136.82,Debit,Chicago,Branch,31.0,Lansia,14.0,1.0,6229.13,3,3
297.65646754281164,Debit,Chicago,Online,30.0,Lansia,28.0,1.0,8741.51,3,3
26.3,Debit,Virginia Beach,ATM,32.0,Dewasa,33.0,1.0,7473.73,3,2
319.5,Credit,Virginia Beach,Branch,29.0,Lansia,69.00000000000001,1.0,2366.3,3,2
182.42,Debit,Kansas City,Branch,51.0,Paruh Baya,137.0,1.0,3051.29,2,0
716.62,Debit,Atlanta,ATM,44.0,Dewasa,241.0,1.0,6987.4,0,3
222.96,Credit,Fresno,ATM,65.0,Dewasa,150.0,1.0,7370.41,1,0
79.77,Debit,San Francisco,ATM,68.0,Paruh Baya,167.0,1.0,5010.31,1,2
431.08,Debit,Albuquerque,Branch,44.67844382691544,Paruh Baya,25.000000000000004,1.0,6760.22,0,3
592.24,Debit,Tucson,ATM,52.0,Dewasa,140.0,1.0,9817.05,2,2
200.19,Credit,San Antonio,Branch,52.0,Paruh Baya,107.99999999999999,1.0,4389.96,2,2
297.5,Credit,Kansas City,Branch,73.0,Paruh Baya,80.0,1.0,6768.14,1,0
345.86,nan,Omaha,ATM,51.0,Paruh Baya,145.0,1.0,1504.64,2,1
343.88,Debit,Nashville,Online,63.0,Paruh Baya,97.0,1.0,6486.18,2,1
16.52,Credit,Boston,Online,25.0,Remaja,135.0,1.0,835.5299999999999,3,3
162.1,Debit,Milwaukee,Branch,41.0,Lansia,151.0,1.0,8576.65,0,1
36.12,Debit,Houston,Online,22.0,Remaja,234.0,1.0,1593.03,3,0
354.91,Debit,Boston,ATM,74.0,Paruh Baya,191.0,1.0,3872.5500000000006,1,3
38.41,Debit,Denver,ATM,40.0,Dewasa,117.0,1.0,9129.68,0,3
53.52,Debit,San Diego,Branch,49.0,Lansia,55.0,1.0,2227.49,0,2
498.59,Debit,Philadelphia,Online,44.67844382691544,Paruh Baya,138.0,1.0,2619.46,0,1
13.3,Debit,San Antonio,ATM,23.0,Remaja,63.0,1.0,213.0,3,2
189.65,Debit,Charlotte,ATM,21.0,Remaja,60.00000000000001,1.0,8457.09,3,3
255.32,Debit,Baltimore,ATM,80.0,Paruh Baya,26.999999999999996,1.0,6290.62,1,3
230.51,Credit,Memphis,Branch,51.0,Lansia,56.0,1.0,9522.37,2,1
237.74,Debit,Tucson,ATM,61.0,Dewasa,151.99999999999997,1.0,11795.12,2,2
512.76,Debit,Fresno,ATM,52.0,Dewasa,26.0,1.0,5121.36,2,0
151.37,Debit,Baltimore,ATM,54.0,Lansia,53.00000000000001,1.0,8356.08,2,3
85.01,Credit,Portland,ATM,25.0,Remaja,157.0,1.0,1299.4,3,1
444.47,Debit,San Jose,Online,57.0,Paruh Baya,61.00000000000001,1.0,6062.94,2,2
297.65646754281164,Debit,Indianapolis,ATM,67.0,Paruh Baya,58.00000000000001,1.0,7588.67,1,0
879.25,Credit,Memphis,Online,24.0,Remaja,137.0,1.1216216216216217,125.84999999999998,3,1
55.98,Credit,Kansas City,Branch,24.0,Remaja,87.0,1.0,7047.04,3,0
54.91,Credit,Columbus,ATM,41.0,Lansia,275.0,1.0,7927.2699999999995,0,3
1047.69,Debit,Austin,Online,20.0,Remaja,139.0,1.0,1889.7799999999997,3,3
393.74,Debit,Charlotte,Online,26.0,Remaja,90.0,1.0,1769.06,3,3
58.94,Debit,Miami,Online,30.0,Lansia,26.0,1.0,4575.98,3,1
515.57,Debit,Columbus,ATM,27.0,Lansia,56.0,1.0,9269.67,3,3
332.15,Debit,Dallas,ATM,59.0,Dewasa,105.0,1.0,9749.46,2,3
177.94,Debit,Milwaukee,Online,19.0,Remaja,173.0,1.0,123.23999999999998,3,1
68.68,Debit,Sacramento,nan,49.0,Lansia,141.0,1.0,4718.51,0,2
240.03,Debit,Atlanta,Online,33.0,Lansia,30.999999999999996,1.0,7807.73,3,3
168.34,Debit,Phoenix,ATM,64.0,Paruh Baya,240.0,1.0,7483.01,2,1
474.77,Debit,Boston,Online,46.0,Lansia,284.0,1.0,8494.53,0,3
451.7,Debit,Chicago,Online,29.0,Lansia,103.0,1.0,8994.67,3,3
243.84999999999997,Debit,Omaha,Branch,39.0,Lansia,43.0,1.0,4576.78,0,1
5.76,Debit,Houston,Branch,38.0,nan,164.0,1.0,5859.79,0,0
435.08,Debit,San Francisco,Online,55.0,Lansia,78.0,1.0,2103.41,2,2
127.78,Debit,Miami,ATM,20.0,Remaja,170.0,1.0,1046.66,3,1
23.14,Credit,Mesa,Online,47.0,Dewasa,93.0,1.0,10536.54,0,1
545.87,Debit,Miami,Branch,27.0,Lansia,41.0,1.0,4860.01,3,1
21.21,Debit,Nashville,Online,55.0,Lansia,37.0,1.0,9575.42,2,1
423.53,Credit,Kansas City,Branch,50.0,Dewasa,81.0,1.0,5453.4,2,0
142.1,Credit,San Francisco,Online,18.0,nan,109.0,1.0,1545.64,4,2
114.15,Debit,Atlanta,ATM,19.0,Remaja,52.00000000000001,1.0,1612.4,3,3
275.98,Credit,Washington,Online,72.0,Paruh Baya,67.0,1.0,6151.05,1,2
590.68,Debit,Washington,Branch,27.0,Remaja,22.999999999999996,1.0,852.1999999999999,3,2
152.42,Debit,San Jose,ATM,42.0,Dewasa,176.0,1.0,9141.79,0,2
395.77,Credit,El Paso,Branch,43.0,Dewasa,118.0,1.0,6425.99,0,0
615.16,Debit,Boston,Online,26.0,Remaja,140.0,1.0,214.61,3,3
207.82,Credit,Las Vegas,Online,19.0,Remaja,30.0,1.0,229.02,3,0
220.52,Debit,Seattle,ATM,57.0,Paruh Baya,151.99999999999997,1.0,1793.09,2,2
281.47,Debit,Philadelphia,ATM,34.0,Lansia,142.0,1.0,4437.48,0,1
57.91,Credit,Sacramento,Branch,58.0,Lansia,97.0,1.0,3641.06,2,2
30.48,Credit,Seattle,Branch,32.0,Dewasa,78.0,1.0,11481.85,3,2
1152.58,Debit,Austin,Branch,65.0,Paruh Baya,180.0,1.0,7567.17,1,3
453.09,Debit,San Jose,Branch,48.0,Dewasa,97.0,1.0,5113.438123505977,0,2
424.47,Debit,Oklahoma City,Online,22.0,Remaja,116.00000000000001,1.0,5491.55,3,1
228.4,Debit,Omaha,ATM,67.0,Dewasa,116.00000000000001,1.0,9598.43,1,1
67.17,Debit,Seattle,Online,63.0,Dewasa,48.0,1.0,14410.44,2,2
284.89,Debit,Atlanta,Online,53.0,Dewasa,115.0,1.0,9738.6,2,3
118.69,Debit,Omaha,Online,33.0,Dewasa,296.0,1.0,749.3399999999999,3,1
221.33,Debit,Louisville,ATM,27.0,Remaja,276.0,1.0,1185.43,3,0
252.31,Credit,Seattle,ATM,26.0,Remaja,172.0,1.0,1584.6,3,2
58.85,Credit,Milwaukee,Online,71.0,Paruh Baya,115.0,1.0,1789.8,1,1
194.68,Debit,Memphis,Online,32.0,Dewasa,165.0,1.0,14494.18,3,1
433.53,Debit,Philadelphia,Branch,38.0,Dewasa,231.0,1.0,6368.32,0,1
178.26,Debit,Oklahoma City,ATM,59.0,Paruh Baya,59.00000000000001,1.0,1137.13,2,1
207.65,Debit,San Francisco,Online,34.0,Lansia,98.0,1.1216216216216217,5143.8,0,2
237.0,Debit,Tucson,Online,49.0,Dewasa,115.0,1.0,14021.4,0,2
1169.59,Debit,New York,Online,28.0,Remaja,114.0,1.0,5946.45,3,1
347.63,Credit,Chicago,Online,25.0,Remaja,272.0,1.0,1400.04,3,3
517.68,Debit,Omaha,ATM,31.0,Dewasa,24.0,1.0,11305.81,3,1
36.25,Debit,Tucson,Branch,52.0,Dewasa,75.99999999999999,1.0,193.06,2,2
46.53,Debit,San Francisco,ATM,42.0,Lansia,34.0,1.0,4468.12,0,2
207.47,Debit,Miami,ATM,53.0,Dewasa,12.0,1.0,1688.9,2,1
199.7,Debit,Indianapolis,ATM,43.0,Lansia,285.0,1.0,7574.449999999999,0,0
307.89,Credit,Nashville,Online,62.0,Paruh Baya,90.0,1.0,2637.55,2,1
20.06,Debit,Memphis,ATM,27.0,Remaja,144.0,1.0,445.21,3,1
236.57,Debit,Sacramento,ATM,79.0,Paruh Baya,112.0,1.0,3488.77,1,2
0.32,Debit,Boston,ATM,39.0,Lansia,136.0,1.0,7158.58,0,3
14.28,Debit,Phoenix,ATM,23.0,Remaja,81.0,1.0,1597.51,3,1
232.35,Credit,Atlanta,Branch,33.0,Lansia,153.0,1.0,4186.25,3,3
317.53,Debit,Miami,Online,44.0,Lansia,104.0,1.0,6237.68,0,1
74.67,Debit,Indianapolis,ATM,43.0,Lansia,283.0,1.0,3449.35,0,0
65.01,Credit,Austin,Online,29.0,Dewasa,67.0,1.0,10235.19,3,3
0.45,Debit,Kansas City,Branch,34.0,Lansia,172.0,1.0,8670.23,0,0
364.13,Debit,Fort Worth,ATM,63.0,Dewasa,61.00000000000001,1.0,8198.0,2,0
222.66,Debit,Detroit,Online,39.0,Dewasa,88.0,1.0,14466.38,0,0
638.24,Debit,Phoenix,Branch,48.0,Lansia,64.0,1.0,5695.78,0,1
241.21,Debit,Omaha,ATM,31.0,Lansia,107.99999999999999,1.0,1220.86,3,1
171.16,Debit,New York,Online,51.0,Paruh Baya,42.00000000000001,1.0,6126.5,2,1
37.65,Credit,San Jose,Online,27.0,Remaja,109.0,1.0,411.78,3,2
25.77,Debit,Memphis,Online,68.0,Paruh Baya,18.0,1.0,4331.54,1,1
